Portsmouth-(Money-Point)-VA,8639348,MNPV2,36.82,-76.29,25.75,24.82,23.18,21.61,1,1,P,0,9,0,E
Colonial-Beach-VA,8635150,ZZZZZ,38.25,-76.96,5.16,4.58,3.61,2.64,0,1,P,0,9,0,E
Yorktown-USCG-VA,8637689,YKTV2,37.25,-76.5,8.72,7.78,6.44,5.2,1,1,P,0,9,0,E
Kiptopeke-Beach-VA,8632200,KPTV2,37.17,-75.99,7.5,6.57,5.05,3.62,1,1,P,0,9,0,E
Chesapeake-Bay-Br-Tunnel-VA,8638863,CBBV2,36.97,-76.11,29.16,28.18,26.69,25.27,0,1,P,0,9,0,E
CBBT-Chesapeake-Channel-VA,8638901,CHBV2,37.03,-76.08,9,7.31,5.76,4.28,1,1,P,0,9,0,E
Lewisetta-VA,8635750,LWTV2,37.99,-76.47,6.72,6.28,5.53,4.77,1,1,P,0,9,0,E
Wachapreague-VA,8631044,WAHV2,37.61,-75.69,8.02,6.82,4.6,2.31,1,1,P,0,9,0,E
Alexandria-VA,8634214,AXTV2,38.81,-77.04,2.57,1.63,0.12,-1.32,1,1,S,8594900,9,0,E
Dahlgren-VA,8635027,NCDV2,38.32,-77.04,18.57,18.07,17.12,16.18,1,1,P,0,9,0,E
Aquia-Creek-VA,8634858,AQCV2,38.42,-77.35,1.94,1.5,0.75,0,0,1,S,8594900,9,0,E
Quantico-VA,8634689,QTGV2,38.52,-77.29,2.07,1.62,0.86,0,0,1,S,8594900,9,0,E
Old-Point-Comfort-VA,8638288,FTMV2,37,-76.31,3.40,2.52,1.13,0,1,1,S,8638610,9,0,E
Western-Branch-VA,8638339,ELZV2,36.82,-76.4,33,30.36,28.77,27.24,1,1,P,0,9,0,E
Jamestown-VA,8637712,JSFV2,37.22,-76.79,22.99,22.27,21.19,20.12,1,1,P,0,9,0,E
Browns-Bay-VA,8637444,MJBV2,37.32,-76.43,4,2.68,1.29,0,0,1,S,8638610,9,0,E
Saxis-Starling-Creek-VA,8633777,SAXV2,37.92,-75.73,7.5,6.24,4.95,3.7,1,1,P,0,9,0,E
Gaskins-PT-VA,8632869,NSWV2,37.48,-75.94,4.17,3.73,2.69,1.68,1,1,P,0,9,0,E
Holidays-Points-VA,8638409,NMDV2,36.84,-76.55,5.01,3.93,2.03,0,1,1,S,8638610,9,0,E
Wallops-Island-VA,8630440,CHIV2,37.9,-75.41,4.5,2.81,1.34,0,1,1,S,8570280,9,0,E
Rappahannock-Light-VA,8632837,RPLV2,37.54,-76.02,27.67,27.33,26.4,25.46,0,1,P,0,9,0,E
Coles-Neck-VA,8635485,CPMV2,38.14,-76.61,2.17,1.79,0.91,0,0,1,S,8594900,9,0,E
Anheuser-Busch-VA,est0032,CCHV2,37.29,-75.92,7.0,4.83,2.37,0,0,1,P,0,9,0,E
Poquoson-VA,est0033,BKNV2,37.11,-76.39,5.0,2.65,1.35,0,1,1,P,0,9,0,E
Hampton-VA,est0034,HMNV2,37.03,-76.34,5.0,2.9,1.4,0,1,1,P,0,9,0,E
Lynnhaven-Inlet-VA,est0035,LHNV2,36.91,-76.09,4.0,2.57,1.23,0,1,1,P,0,9,0,E
Mount-Vernon-VA,8579629,MVRV2,38.71,-77.06,3.17,2.59,1.28,0,0,1,S,8594900,9,0,E
Leesylvania-Park-VA,est0036,LSPV2,38.59,-77.25,1.81,1.55,0.74,0,0,1,P,0,9,0,E
Tangier-Island-VA,8633532,TANV2,37.83,-75.99,3.0,1.76,0.85,0,0,1,P,0,9,0,E
Friday-Harbor-WA,9449880,FRDW1,48.55,-123.01,13.57,11.61,8.4,3.85,1,1,P,0,9,0,P
Vancouver-WA,9440083,VAPW1,45.63,-122.7,7.7,4.97,3.13,1.78,1,1,P,0,9,0,P
Cape-Disappointment-WA,9440581,CPTW1,46.28,-124.05,62.67,60.33,56.62,52.58,1,1,P,0,9,0,P
Toke-Point-WA,9440910,TOKW1,46.71,-123.97,15.96,13.44,9.3,4.52,1,1,P,0,9,0,P
Westport-WA,9441102,WPTW1,46.9,-124.11,14.34,12.14,7.87,3,1,1,P,0,9,0,P
Neah-Bay-WA,9443090,NEAW1,48.37,-124.62,12.59,9.96,6.32,2,1,1,P,0,9,0,P
Seattle-WA,9447130,EBSW1,47.6,-122.34,21.2,19.3,14.58,7.94,1,1,P,0,9,0,P
Skamokawa-WA,9440569,SKAW1,46.27,-123.45,10.16,7.97,4.21,0.48,1,1,P,0,9,0,P
Port-Angeles-WA,9444090,PTAW1,48.13,-123.44,39.38,37.38,34.56,30.32,1,1,P,0,9,0,P
Cherry-Point-WA,9449424,CHYW1,48.86,-122.76,17.3,15.49,11.62,6.34,1,1,P,0,9,0,P
Longview-WA,9440422,LOPW1,46.1,-122.95,10.06,7.08,4.58,2.53,1,1,P,0,9,0,P
Tacoma-WA,9446484,TCNW1,47.27,-122.41,14.4,12.4,7.46,0.62,1,1,P,0,9,0,P
Port-Townsend-WA,9444900,PTWW1,48.11,-122.75,13.35,11.88,8.36,3.36,1,1,P,0,9,0,P
La-Push-WA,9442396,LAPW1,47.91,-124.64,15.74,13.73,9.79,5.28,1,1,P,0,9,0,P
Yoman-Point-Anderson-Island-WA,9446705,ZZZZZ,47.18,-122.68,16.45,14.62,8.85,1.14,0,1,P,0,9,0,P
Jetty-A-Columbia-River-WA,9440572,ZZZZZ,46.27,-124.07,14,12.6,8.69,4.11,0,1,S,9439040,9,0,P
Armitage-Island-WA,9449932,ZZZZZ,48.53,-122.8,13.47,11.89,8.71,4.05,0,1,P,0,9,0,P
Rosario-WA,9449711,ZZZZZ,48.65,-122.87,2.76,2.20,1.25,0,0,1,P,0,9,0,P
Swinomish-WA,9448682,ZZZZZ,48.46,-122.51,35.54,33.61,29.92,24.88,0,1,P,0,9,0,P
Telegraph-Bay-WA,9449988,ZZZZZ,48.44,-122.81,7.61,6.18,3.68,-0.03,0,1,P,0,9,0,P
Kanaka-Bay-San-Juan-Island-WA,9449856,ZZZZZ,48.48,-123.08,28.19,26.56,23.62,19.23,0,1,P,0,9,0,P
Waldron-Island-WA,9449746,ZZZZZ,48.69,-123.04,31.75,29.86,26.32,21.44,0,1,P,0,9,0,P
Green-Bank-WA,9447883,ZZZZZ,48.1,-122.57,26.14,23.69,18.95,12.34,0,1,P,0,9,0,P
Point-Roberts-WA,9449639,ZZZZZ,48.98,-123.08,28.37,26.27,22.12,16.48,0,1,P,0,9,0,P
Tahola-WA,9441644,ZZZZZ,47.35,-124.29,7.49,5.51,2.53,0,0,1,P,0,9,0,P
Upright-Head-WA,9449911,ZZZZZ,48.57,-122.89,29.93,28.02,24.8,20.18,0,1,P,0,9,0,P
Wauna-WA,9446291,ZZZZZ,47.38,-122.63,24.26,21.7,15.83,8.19,0,1,P,0,9,0,P
Shilshole-Bay-GPS-Buoy-WA,9447214,ZZZZZ,47.67,-122.42,0,0,0,0,0,0,P,0,9,0,P
300-NM-WNW-Seattle-WA,ep46419,ZZZZZ,48.76,-129.62,10.09,8.33,4.44,0,0,1,P,0,9,0,P
